,ts_code,name,classify,list_date,delist_date
3823,CMHZ,,EQT,20000517,
3824,CMI,,EQT,19640910,
3825,CMICF,,EQT,20131015,
3826,CMIM,,EQT,20061103,
3827,CMIT,,EQT,20051122,
3828,CMKI,,EQT,19970708,
3829,CMLEF,,EQT,19600101,
3830,CMLGF,,EQT,20140113,
3831,CMLLF,,EQT,20180824,
3832,CMLS,,EQT,20180613,
3833,CMMCF,,EQT,20200615,
3834,CMMMF,,EQT,20120507,
3835,CMNR,,EQT,20040705,
3836,CMNT,,EQT,19980205,
3837,CMO,,EQT,19850905,
3838,CMOPF,,EQT,20170731,
3839,CMOPRE,,EQT,20180319,
3840,CMOT,,EQT,20101007,
3841,CMP,,EQT,20031212,
3842,CMPCY,,GDR,20101012,
3843,CMPD,,EQT,19870522,
3844,CMPFF,,GDR,20100630,
3845,CMPGF,,EQT,20020715,
3846,CMPGY,,ADR,20010703,
3847,CMPNF,,EQT,20140113,
3848,CMPR,,EQT,20050929,
3849,CMPRF,,EQT,20110324,
3850,CMPUY,,ADR,20121211,
3851,CMPVF,,EQT,20140113,
3852,CMPY,,EQT,19960612,
3853,CMRB,,EQT,20170607,
3854,CMRE,,EQT,20101104,
3855,CMREPRD,,EQT,20190909,
3856,CMREPRE,,EQT,20180129,
3857,CMRX,,EQT,20130411,
3858,CMRZF,,EQT,19600101,
3859,CMS,,EQT,19620702,
3860,CMSQF,,EQT,20140113,
3861,CMSQY,,ADR,20000131,
3862,CMSYF,,EQT,20160101,
3863,CMT,,EQT,19880819,
3864,CMTDF,,EQT,20140113,
3865,CMTL,,EQT,19721214,
3866,CMTOY,,ADR,20081002,
3867,CMTRY,,ADR,20130528,
3868,CMTSY,,ADR,20130517,
3869,CMTUF,,EQT,20200331,
3870,CMTV,,EQT,20120730,
3871,CMTX,,EQT,20100609,
3872,CMULF,,EQT,20101222,
3873,CMUV,,EQT,20071116,
3874,CMVLF,,EQT,20110406,
3875,CMWAY,,ADR,20080618,
3876,CMWCF,,EQT,20160101,
3877,CMXC,,EQT,20160602,
3878,CMXHF,,EQT,20140113,
3879,CMXX,,EQT,19941128,
3880,CMYYY,,ADR,20180427,
3881,CMZOF,,EQT,19981110,
3882,CNA,,EQT,19690203,
3883,CNABQ,,EQT,20160602,
3884,CNACR,,EQT,20170811,
3885,CNAF,,EQT,19940309,
3886,CNBA,,EQT,19961008,
3887,CNBB,,EQT,20101201,
3888,CNBI,,EQT,20120730,
3889,CNBKA,,EQT,19870520,
3890,CNBKB,,EQT,20030124,
3891,CNBL,,EQT,20030417,
3892,CNBP,,EQT,20191227,
3893,CNBW,,EQT,20020509,
3894,CNBX,,EQT,20100929,
3895,CNBZ,,EQT,20120730,
3896,CNC,,EQT,20011015,
3897,CNCC,,EQT,20170111,
3898,CNCE,,EQT,20140213,
3899,CNCG,,EQT,19961205,
3900,CNCM,,EQT,20041208,
3901,CNCN,,EQT,20030416,
3902,CNCPF,,EQT,20170301,
3903,CNCT,,EQT,20060802,
3904,CNDCF,,EQT,20140624,
3905,CNDD,,EQT,20020327,
3906,CNDGF,,EQT,20170505,
3907,CNDL,,EQT,19961105,
3908,CNDPF,,EQT,20140113,
3909,CNDT,,EQT,20161213,
3910,CNEBF,,EQT,20200324,
3911,CNENF,,EQT,19600101,
3912,CNER,中国新能,EQT,20040317,
3913,CNET,中网在线,EQT,20070307,
3914,CNF,泛华金融,ADR,20181107,
3915,CNFN,,EQT,20071218,
3916,CNFR,,EQT,20150813,
3917,CNGA,,EQT,19950405,
3918,CNGFF,,EQT,20180126,
3919,CNGGF,,EQT,20171204,
3920,CNGI,,EQT,20020829,
3921,CNGO,,EQT,20140408,
3922,CNGT,,EQT,20051017,
3923,CNHC,,EQT,19971112,
3924,CNHI,,EQT,20130930,
3925,CNI,,EQT,19951117,
3926,CNICF,,EQT,20191028,
3927,CNIG,,EQT,19750106,
3928,CNJG,,EQT,20101007,
3929,CNK,,EQT,20070420,
3930,CNLK,,EQT,19980609,
3931,CNLLF,,EQT,20170228,
3932,CNMD,,EQT,19870723,
3933,CNMF,,EQT,20190205,
3934,CNMTF,,EQT,20181030,
3935,CNMVF,,EQT,20180119,
3936,CNMXF,,EQT,20101222,
3937,CNNA,,EQT,20110214,
3938,CNNB,,EQT,20151016,
3939,CNNC,,EQT,20110223,
3940,CNND,,EQT,20120731,
3941,CNNE,,EQT,20171120,
3942,CNNEF,,EQT,20140113,
3943,CNNGF,,EQT,20180112,
3944,CNNM,,EQT,20150130,
3945,CNNWF,,EQT,20180806,
3946,CNNXF,,EQT,20181227,
3947,CNO,,EQT,20030911,
3948,CNOB,,EQT,19960624,
3949,CNOBF,,EQT,20101015,
3950,CNONF,,EQT,20190531,
3951,CNP,,EQT,19620702,
3952,CNPAF,,EQT,20140113,
3953,CNPAY,,ADR,20120322,
3954,CNPOF,,EQT,20180921,
3955,CNPPF,,EQT,20151110,
3956,CNPPRB,,EQT,20180927,
3957,CNPRF,,EQT,20111229,
3958,CNPTF,,EQT,20200206,
3959,CNQ,,EQT,20000731,
3960,CNR,中国新城,EQT,19920403,
3961,CNRAF,,EQT,20120601,
3962,CNRD,,EQT,19980610,
3963,CNRFF,,EQT,20140113,
3964,CNRIF,,EQT,20140113,
3965,CNRMF,,EQT,20110215,
3966,CNRR,,EQT,20120430,
3967,CNS,,EQT,20040809,
3968,CNSL,,EQT,20050418,
3969,CNSNF,,EQT,20140113,
3970,CNSP,,EQT,20191108,
3971,CNST,,EQT,20180719,
3972,CNSUF,,EQT,20140113,
3973,CNSWF,,EQT,20140113,
3974,CNTFY,,ADR,20050418,
3975,CNTG,,EQT,20191118,
3976,CNTMF,,EQT,20190416,
3977,CNTO,,EQT,20121018,
3978,CNTRF,,EQT,20200427,
3979,CNTTQ,,EQT,20170824,
3980,CNTY,,EQT,19931110,
3981,CNUCF,,EQT,20110721,
3982,CNUN,,EQT,20190829,
3983,CNVAF,,EQT,20181113,
3984,CNVCF,,EQT,20190308,
3985,CNVT,,EQT,19950914,
3986,CNVVF,,EQT,20170307,
3987,CNVVY,,ADR,20170126,
3988,CNWEF,,EQT,20181015,
3989,CNWGY,,ADR,20190215,
3990,CNWHF,,EQT,20070712,
3991,CNWI,,EQT,19980515,
3992,CNWT,,EQT,20100826,
3993,CNX,,EQT,19990430,
3994,CNXM,,EQT,20140925,
3995,CNXN,,EQT,19980303,
3996,CNXS,,EQT,20070704,
3997,CNYCF,,EQT,20020325,
3998,CO,中国脐带,EQT,20070122,
3999,COBAF,,EQT,20161220,
4000,COBCF,,EQT,20120405,
4001,COBJF,,EQT,20030721,
4002,COCBF,,EQT,19750102,
4003,COCM,,EQT,19980514,
4004,COCP,,EQT,20110307,
4005,COCSF,,EQT,20140113,
4006,COCXF,,EQT,20180619,
4007,CODA,,EQT,19940517,
4008,CODAF,,EQT,20121002,
4009,CODEF,,EQT,20080213,
4010,CODGF,,EQT,20140113,
4011,CODI,,EQT,20060508,
4012,CODIPRB,,EQT,20180307,
4013,CODS,,EQT,19840321,
4014,CODX,,EQT,20170712,
4015,CODYY,,ADR,20140403,
4016,COE,51Talk,ADR,20160610,
4017,COECF,,EQT,20140113,
4018,COENF,,EQT,20140113,
4019,COF,第一资本,EQT,19940811,
4020,COFE,,EQT,20161128,
4021,COFI,,EQT,20120731,
4022,COFPRG,,EQT,20180319,
4023,COFPRH,,EQT,20171017,
4024,COFPRI,,EQT,20190905,
4025,COFPRJ,,EQT,20200129,
4026,COFS,,EQT,20120731,
4027,COFUF,,EQT,20190109,
4028,COG,,EQT,19900111,
4029,COGDF,,EQT,19600101,
4030,COGLF,,EQT,20120724,
4031,COGNY,,ADR,20131210,
4032,COGQF,,EQT,20150909,
4033,COGV,,EQT,20020215,
4034,COGZF,,EQT,20100326,
4035,COHG,,EQT,20010109,
4036,COHN,,EQT,20040317,
4037,COHO,,EQT,19901009,
4038,COHR,,EQT,19721214,
4039,COHU,,EQT,19620702,
4040,COIHF,,EQT,20140113,
4041,COIHY,,ADR,20110815,
4042,COIL,,EQT,20110601,
4043,COIVF,,EQT,20140113,
4044,COKE,,EQT,19750102,
4045,COLB,,EQT,19920616,
4046,COLCF,,EQT,20020430,
4047,COLD,,EQT,20180119,
4048,COLDF,,EQT,20140113,
4049,COLFF,,EQT,20140113,
4050,COLL,,EQT,20150507,
4051,COLM,,EQT,19980327,
4052,COLOF,,EQT,20160419,
4053,COLTF,,EQT,20100222,
4054,COLUF,,EQT,19600101,
4055,COLZF,,EQT,20170615,
4056,COMM,,EQT,20131025,
4057,COMRF,,EQT,20200312,
4058,COMS,,EQT,20080814,
4059,CONC,,EQT,19901231,
4060,CONE,,EQT,20130118,
4061,CONN,,EQT,20031002,
4062,CONXF,,EQT,20191120,
4063,COO,,EQT,19830121,
4064,COOP,,EQT,20120328,
4065,COOSF,,EQT,20191105,
4066,COP,康菲石油,EQT,19620702,
4067,COPHF,,EQT,20190402,
4068,COPJF,,EQT,20140113,
4069,COPLF,,EQT,20140113,
4070,COPRF,,EQT,20090731,
4071,COR,,EQT,20100924,
4072,CORC,,EQT,19960327,
4073,CORE,,EQT,20050131,
4074,CORFF,,EQT,20140113,
4075,CORG,,EQT,20000113,
4076,CORR,,EQT,20070131,
4077,CORRPRA,,EQT,20180319,
4078,CORT,,EQT,20040414,
4079,CORVF,,EQT,20100904,
4080,CORX,,EQT,20050818,
4081,COSG,,EQT,19990407,
4082,COSLF,,EQT,20140113,
4083,COSM,,EQT,20120724,
4084,COSO,,EQT,20170907,
4085,COST,开市客,EQT,19820302,
4086,COTE,,EQT,20120731,
4087,COTQF,,EQT,20140113,
4088,COTRP,,EQT,20200622,
4089,COTY,,EQT,20130613,
4090,COUP,,EQT,20161006,
4091,COUV,,EQT,19990319,
4092,COVTY,,ADR,20161214,
4093,COWI,,EQT,20120731,
4094,COWN,,EQT,20060713,
4095,COWP,,EQT,19840606,
4096,COYJF,,EQT,20200416,
4097,CP,,EQT,19251231,
4098,CPA,,EQT,20051214,
4099,CPAA,,EQT,20190909,
4100,CPAAU,,EQT,20190718,
4101,CPAC,,ADR,20120208,
4102,CPADF,,EQT,20140421,
4103,CPAH,,EQT,20040302,
4104,CPAI,,EQT,20160602,
4105,CPAMF,,EQT,20140113,
4106,CPB,康宝浓汤,EQT,19620702,
4107,CPBLF,,EQT,20120904,
4108,CPCAF,,EQT,20140113,
4109,CPCAY,国泰航空,ADR,19940629,
4110,CPCC,,EQT,20081031,
4111,CPE,,EQT,19940919,
4112,CPEFF,,EQT,20130508,
4113,CPEU,,EQT,20020502,
4114,CPF,,EQT,19870824,
4115,CPFH,,EQT,19971030,
4116,CPFXF,,EQT,20140113,
4117,CPG,,EQT,20040608,
4118,CPGLF,,EQT,20140113,
4119,CPGPD,,ADR,20110203,
4120,CPGVY,,GDR,20100630,
4121,CPGZF,,GDR,19960627,
4122,CPHB,,EQT,20100621,
4123,CPHC,,EQT,19941205,
4124,CPHI,中国医药,EQT,19961224,
4125,CPHRF,,EQT,20140113,
4126,CPHVF,,EQT,20080801,
4127,CPIHF,,EQT,20030903,
4128,CPITF,,EQT,20190128,
4129,CPIVF,,EQT,20190211,
4130,CPIX,,EQT,20070807,
4131,CPK,,EQT,19721214,
4132,CPKA,,EQT,19970425,
4133,CPKB,,EQT,20171110,
4134,CPKF,,EQT,19950925,
4135,CPKOF,,EQT,20130118,
4136,CPKPF,卜蜂国际,EQT,19901109,
4137,CPKPY,卜蜂国际,ADR,19920828,
4138,CPLG,,EQT,20180531,
4139,CPLLF,,EQT,20151111,
4140,CPLP,,EQT,20070330,
4141,CPLT,,EQT,19971223,
4142,CPMD,,EQT,19991006,
4143,CPMMF,,EQT,20130125,
4144,CPNBF,,EQT,20140113,
4145,CPNFF,,EQT,19600101,
4146,CPNVF,,EQT,20111028,
4147,CPPBY,,ADR,20171005,
4148,CPPCY,,ADR,20130620,
4149,CPPKF,,EQT,20150319,
4150,CPPMF,,EQT,19600101,
4151,CPPSF,,EQT,20180725,
4152,CPPTF,,EQT,20190109,
4153,CPPXF,,EQT,20120731,
4154,CPQQ,,EQT,20120731,
4155,CPRI,,EQT,20111215,
4156,CPRJ,,EQT,20180525,
4157,CPRK,,EQT,20180525,
4158,CPROF,,EQT,20020809,
4159,CPRS,,EQT,20161003,
4160,CPRT,,EQT,19940317,
4161,CPRX,,EQT,20061103,
4162,CPS,,EQT,20100527,
4163,CPSDF,,EQT,20140422,
4164,CPSH,,EQT,19870715,
4165,CPSI,,EQT,20020405,
4166,CPSJF,,EQT,20140113,
4167,CPSN,,EQT,20180807,
4168,CPSO,,EQT,20031205,
4169,CPSS,,EQT,19921022,
4170,CPST,,EQT,20000629,
4171,CPSV,,EQT,20100525,
4172,CPT,,EQT,19930722,
4173,CPTP,,EQT,19841106,
4174,CPTRF,,EQT,20100720,
4175,CPVNF,,EQT,20150428,
4176,CPWHF,,EQT,20140113,
4177,CPWIF,,EQT,20140113,
4178,CPWR,,EQT,20061025,
4179,CPWY,,EQT,20000530,
4180,CPXGF,,EQT,20140113,
4181,CPXWF,,EQT,20100421,
4182,CPYCF,,EQT,20140113,
4183,CPYJ,,EQT,20040908,
4184,CPYT,,EQT,20121008,
4185,CPYYF,,EQT,20140113,
4186,CPYYY,,ADR,20010109,
4187,CQCQ,,EQT,20160614,
4188,CQER,,EQT,20060908,
4189,CQGU,,EQT,20141028,
4190,CQP,,EQT,20070320,
4191,CQRLF,,EQT,20140113,
4192,CR,,EQT,19620702,
4193,CRAI,,EQT,19980424,
4194,CRARF,,EQT,20140113,
4195,CRARY,,ADR,20081006,
4196,CRAWA,,EQT,20101018,
4197,CRAYF,,EQT,20200220,
4198,CRBBF,,EQT,20140113,
4199,CRBJF,,EQT,19961017,
4200,CRBJY,,ADR,20150513,
4201,CRBO,,EQT,19950912,
4202,CRBP,,EQT,20141027,
4203,CRBTF,,EQT,20180627,
4204,CRC,,EQT,20141113,
4205,CRCA,,EQT,20050114,
4206,CRCBY,,ADR,20170227,
4207,CRCCY,,ADR,20200513,
4208,CRCUF,,EQT,20040209,
4209,CRCW,,EQT,20170927,
4210,CRD.A,,EQT,20041025,
4211,CRD.B,,EQT,19721214,
4212,CRDE,,EQT,20110121,
4213,CRDF,,EQT,20020325,
4214,CRDIY,,ADR,20191009,
4215,CRDNF,,EQT,20160922,
4216,CREAF,,EQT,19920804,
4217,CRECF,,EQT,19600101,
4218,CREE,克里科技,EQT,19930209,
4219,CREG,盈丰科技,EQT,19830921,
4220,CREJF,,EQT,20170726,
4221,CREQF,,EQT,19991012,
4222,CRERF,,EQT,20140113,
4223,CRESF,,EQT,20140113,
4224,CRESY,,ADR,19970319,
4225,CREX,,EQT,20060901,
4226,CRFQF,,EQT,20150204,
4227,CRFTF,,EQT,20190617,
4228,CRFU,,EQT,20040615,
4229,CRGE,,EQT,20101001,
4230,CRGGF,,EQT,20170425,
4231,CRGP,,EQT,20020903,
4232,CRGS,,EQT,20120810,
4233,CRH,,ADR,19890421,
4234,CRHCF,,EQT,20140113,
4235,CRHHF,,EQT,20150708,
4236,CRHKF,,EQT,20140113,
4237,CRHKY,华润,ADR,20010109,
4238,CRHM,,EQT,19600101,
4239,CRI,,EQT,20020830,
4240,CRIS,,EQT,20000801,
4241,CRJI,润基水泥,EQT,20060619,
4242,CRK,,EQT,19870828,
4243,CRKHF,,EQT,20200303,
4244,CRKN,,EQT,20200608,
4245,CRKT,,EQT,20020819,
4246,CRKZY,,GDR,20150309,
4247,CRL,,EQT,20000621,
4248,CRLBF,,EQT,20181204,
4249,CRLFF,,EQT,20140630,
4250,CRLI,,EQT,19831104,
4251,CRLKP,,EQT,20171216,
4252,CRM,赛富时,EQT,20040107,
4253,CRMBQ,,EQT,20100610,
4254,CRMD,,EQT,20100513,
4255,CRMK,,EQT,19831207,
4256,CRMLF,,EQT,20011123,
4257,CRMT,,EQT,19870313,
4258,CRMZ,,EQT,19800715,
4259,CRNC,,EQT,20190916,
4260,CRNCY,,ADR,20081017,
4261,CRNT,,EQT,20000804,
4262,CRNX,,EQT,20180718,
4263,CRNY,,EQT,20070108,
4264,CRNZF,,EQT,20140113,
4265,CROJF,,EQT,20140113,
4266,CROL,,EQT,20111013,
4267,CROMF,,EQT,20110112,
4268,CRON,,EQT,20160712,
4269,CROOF,,EQT,20140113,
4270,CROX,,EQT,20051208,
4271,CRPE,,EQT,19971211,
4272,CRPFY,,ADR,19940701,
4273,CRPJF,,EQT,20140113,
4274,CRPJY,,ADR,20100429,
4275,CRPOF,,EQT,20140113,
4276,CRQDF,,EQT,20140925,
4277,CRQE,,EQT,20061027,
4278,CRRDF,,EQT,20150528,
4279,CRRFY,家乐福,ADR,20081016,
4280,CRRLF,,EQT,20111214,
4281,CRRRF,,EQT,20080310,
4282,CRRSQ,,EQT,20010619,
4283,CRRTF,,EQT,20160411,
4284,CRRTQ,,EQT,20191224,
4285,CRRVF,,EQT,20161102,
4286,CRS,,EQT,19620702,
4287,CRSA,,EQT,20190418,
4288,CRSAU,,EQT,20190308,
4289,CRSB,,EQT,20120731,
4290,CRSM,,EQT,20080702,
4291,CRSP,,EQT,20161019,
4292,CRSQ,,EQT,20120312,
4293,CRSS,,EQT,20171016,
4294,CRSWF,,EQT,20150601,
4295,CRSXF,,EQT,19600101,
4296,CRT,,EQT,19920228,
4297,CRTG,,EQT,19740319,
4298,CRTHF,,EQT,20160713,
4299,CRTIF,,EQT,20170113,
4300,CRTL,,EQT,19960909,
4301,CRTO,,ADR,20131030,
4302,CRTPF,,EQT,20190116,
4303,CRTSF,,EQT,20110225,
4304,CRTX,,EQT,20190509,
4305,CRUCF,,EQT,20140113,
4306,CRUS,,EQT,19890609,
4307,CRUUF,,EQT,20140113,
4308,CRVH,,EQT,20050228,
4309,CRVL,,EQT,19910628,
4310,CRVS,,EQT,20160331,
4311,CRVW,,EQT,20040507,
4312,CRVYF,,EQT,19600101,
4313,CRWD,CrowdStr,EQT,20190612,
4314,CRWE,,EQT,20120731,
4315,CRWFF,,EQT,19960208,
4316,CRWG,,EQT,20120731,
4317,CRWOF,,EQT,20140113,
4318,CRWOY,中国中铁,ADR,20100911,
4319,CRWRF,,EQT,20090921,
4320,CRWS,,EQT,19690203,
4321,CRWTF,,EQT,20001005,
4322,CRXM,,EQT,20010109,
4323,CRXPF,,EQT,20180604,
4324,CRXXF,,EQT,20170706,
4325,CRY,,EQT,19930212,
4326,CRYBF,,EQT,20160126,
4327,CRYCY,,ADR,20180425,
4328,CRYO,,EQT,20101111,
4329,CRYYF,,EQT,20180427,
4330,CRZBF,,EQT,20140113,
4331,CRZBY,,ADR,19750131,
4332,CRZHF,,EQT,20101201,
4333,CRZY,,EQT,19960329,
4334,CS,,ADR,19930429,
4335,CSASF,,EQT,20140113,
4336,CSAY,,EQT,20100823,
4337,CSBB,,EQT,19970421,
4338,CSBF,,EQT,19800721,
4339,CSBI,,EQT,20030603,
4340,CSBR,,EQT,19881125,
4341,CSBTF,,EQT,20140113,
4342,CSCGY,,ADR,20130220,
4343,CSCMY,,ADR,19950905,
4344,CSCO,思科,EQT,19900216,
4345,CSDXF,,EQT,20140113,
4346,CSEAF,,EQT,19600101,
4347,CSFFF,,EQT,19600101,
4348,CSFSF,,EQT,20100608,
4349,CSGEF,,EQT,20200304,
4350,CSGH,大连新阳,EQT,20120731,
4351,CSGKF,,EQT,20140113,
4352,CSGP,,EQT,19960524,
4353,CSGQF,,EQT,20200410,
4354,CSGS,,EQT,19960228,
4355,CSGU,,EQT,20040721,
4356,CSHB,,EQT,20101215,
4357,CSHEF,,EQT,19930715,
4358,CSHX,,EQT,20130702,
4359,CSII,,EQT,20060616,
4360,CSIOF,,EQT,19740319,
4361,CSIOY,,ADR,19860731,
4362,CSIQ,阿特斯,EQT,20061106,
4363,CSKD,兴天下,EQT,20100628,
4364,CSKL,,EQT,20100909,
4365,CSL,,EQT,19620702,
4366,CSLI,,EQT,19921002,
4367,CSLLY,,ADR,20081016,
4368,CSLT,,EQT,20140314,
4369,CSNVF,,EQT,20140113,
4370,CSNVY,,ADR,20110119,
4371,CSOC,,EQT,20080102,
4372,CSOD,,EQT,20110317,
4373,CSOL,德利国际,EQT,20050112,
4374,CSPCY,,ADR,20181229,
4375,CSPI,,EQT,19820129,
4376,CSPKF,,EQT,20140113,
4377,CSPKY,,ADR,20120111,
4378,CSPR,,EQT,20200206,
4379,CSPS,,EQT,19830811,
4380,CSPUF,,EQT,19600101,
4381,CSQPF,,EQT,20101021,
4382,CSRFF,,EQT,20200224,
4383,CSRH,,EQT,20101008,
4384,CSRLF,,EQT,20140113,
4385,CSRNF,,EQT,20140113,
4386,CSSDF,,EQT,20191111,
4387,CSSE,,EQT,20170818,
4388,CSSEP,,EQT,20180627,
4389,CSSI,,EQT,20030307,
4390,CSSPF,,EQT,20140703,
4391,CSSSF,,EQT,20181102,
4392,CSSV,,EQT,20160804,
4393,CSSXF,,EQT,20081231,
4394,CSTE,,EQT,20120322,
4395,CSTI,,EQT,20000313,
4396,CSTJ,,EQT,19960311,
4397,CSTL,,EQT,20190725,
4398,CSTM,,EQT,20130523,
4399,CSTMF,,EQT,20170824,
4400,CSTPF,,EQT,19600101,
4401,CSTR,,EQT,20160922,
4402,CSU,,EQT,19971031,
4403,CSUAY,中国神华,ADR,20081013,
4404,CSUI,,EQT,20190513,
4405,CSV,,EQT,19960808,
4406,CSVI,,EQT,20001010,
4407,CSWI,,EQT,20150930,
4408,CSWYY,神威药业,ADR,20120214,
4409,CSX,,EQT,19801113,
4410,CSXXY,,ADR,20120312,
4411,CSYJF,,EQT,20071011,
4412,CSYJY,,ADR,20110406,
4413,CSYS,,EQT,19951213,
4414,CSYT,,EQT,20030910,
4415,CSZZF,,EQT,20200423,
4416,CTABF,,EQT,20171128,
4417,CTAGF,,EQT,20140113,
4418,CTAGY,,ADR,20081013,
4419,CTAIF,,EQT,20030905,
4420,CTAM,,EQT,20170912,
4421,CTAPRA,,EQT,19740319,
4422,CTARF,,EQT,19600101,
4423,CTAS,,EQT,19830819,
4424,CTB,,EQT,19620702,
4425,CTBG,,EQT,19990315,
4426,CTBI,,EQT,19871229,
4427,CTBK,,EQT,20100428,
4428,CTBO,,EQT,20160523,
4429,CTBZF,,EQT,19960130,
4430,CTCC,,EQT,19920226,
4431,CTCK,,EQT,19980129,
4432,CTDH,,EQT,19950831,
4433,CTDN,,EQT,20120731,
4434,CTDT,,EQT,20120504,
4435,CTEK,新兴佳,EQT,20120729,
4436,CTEQF,,EQT,20150514,
4437,CTEUY,,ADR,20021107,
4438,CTFHF,,EQT,20171128,
4439,CTG,,EQT,19721213,
4440,CTGO,,EQT,20101220,
4441,CTHR,,EQT,19971113,
4442,CTHZ,,EQT,19880913,
4443,CTIB,,EQT,19971105,
4444,CTIC,,EQT,19970321,
4445,CTIHY,,ADR,20150418,
4446,CTILF,,EQT,20200129,
4447,CTIMF,,EQT,20191002,
4448,CTJHF,,EQT,20140113,
4449,CTJHY,,ADR,20121212,
4450,CTK,触宝,ADR,20180928,
4451,CTL,,EQT,19721214,
4452,CTLE,,EQT,20140718,
4453,CTLT,,EQT,20140731,
4454,CTMCF,,EQT,20140113,
4455,CTMLF,,EQT,20140422,
4456,CTMUF,,EQT,20170620,
4457,CTMX,,EQT,20151008,
4458,CTNI,,EQT,19990408,
4459,CTNR,,EQT,19750106,
4460,CTNXF,,EQT,19600101,
4461,CTO,,EQT,20181112,
4462,CTOBF,,EQT,20200117,
4463,CTOHF,,EQT,20140113,
4464,CTON,,EQT,19930629,
4465,CTOP,,EQT,20090306,
4466,CTOUF,,EQT,20190719,
4467,CTPCF,,EQT,20140113,
4468,CTPCY,中信泰富,ADR,20020208,
4469,CTPR,,EQT,20101208,
4470,CTPTY,,ADR,19990928,
4471,CTPZY,,ADR,19990922,
4472,CTRA,,EQT,20160910,
4473,CTRCQ,,EQT,19910208,
4474,CTRE,,EQT,20140529,
4475,CTRGF,,EQT,20190607,
4476,CTRM,,EQT,20190211,
4477,CTRN,,EQT,20050518,
4478,CTRRF,,EQT,20160331,
4479,CTRTF,,EQT,20200224,
4480,CTRVW,,EQT,20190617,
4481,CTRYF,,EQT,20070319,
4482,CTRYY,,ADR,20090501,
4483,CTS,,EQT,19620702,
4484,CTSDF,,EQT,20190409,
4485,CTSH,高知特,EQT,19980619,
4486,CTSO,,EQT,20120828,
4487,CTT,,EQT,20131212,
4488,CTTAF,,EQT,20140113,
4489,CTTAY,,ADR,19910328,
4490,CTTC,,EQT,20100903,
4491,CTTH,,EQT,20020107,
4492,CTTMF,,EQT,20171004,
4493,CTTOF,,EQT,20190116,
4494,CTTPY,,ADR,20170310,
4495,CTTQF,,EQT,20170228,
4496,CTTRF,,EQT,20181220,
4497,CTTZF,,EQT,20120709,
4498,CTUNF,,EQT,20140113,
4499,CTUY,,EQT,20101007,
4500,CTVA,科迪华,EQT,20190524,
4501,CTVEF,,EQT,20130524,
4502,CTVIF,,EQT,20140113,
4503,CTVZ,中国旅游,EQT,20030401,
4504,CTXAF,,EQT,20140113,
4505,CTXAY,,ADR,20100528,
4506,CTXDF,,EQT,20140113,
4507,CTXIF,,EQT,20120731,
4508,CTXR,,EQT,20141002,
4509,CTXS,思杰系统,EQT,19951208,
4510,CTXV,,EQT,19870518,
4511,CTXXF,,EQT,20160524,
4512,CTYI,,EQT,19980210,
4513,CTYO,,EQT,19981006,
4514,CTYP,,EQT,20120828,
4515,CTYWY,,ADR,20140403,
4516,CTYX,,EQT,19980323,
4517,CUAEF,,EQT,20140113,
4518,CUB,,EQT,19620702,
4519,CUBE,,EQT,20041012,
4520,CUBG,,EQT,20081118,
4521,CUBI,,EQT,20120221,
4522,CUBIPRC,,EQT,20190909,
4523,CUBIPRD,,EQT,20191112,
4524,CUBIPRE,,EQT,20191206,
4525,CUBIPRF,,EQT,20190909,
4526,CUBV,,EQT,19951023,
4527,CUBXF,,EQT,20191114,
4528,CUCSF,,EQT,20140113,
4529,CUCSY,,EQT,20170105,
4530,CUE,,EQT,20180102,
4531,CUEN,,EQT,20080408,
4532,CUEYF,,EQT,20140113,
4533,CUFHF,,EQT,20200324,
4534,CUGCF,,EQT,20170329,
4535,CUGCY,,ADR,20110520,
4536,CUII,,EQT,20120801,
4537,CUIRF,,EQT,20140113,
4538,CUK,,ADR,20001023,
4539,CUKPF,,EQT,20140113,
4540,CULL,,EQT,20091005,
4541,CULP,,EQT,19830830,
4542,CUOTF,,EQT,20200131,
4543,CUPUF,,EQT,19991123,
4544,CURLF,,EQT,20181029,
4545,CURM,,EQT,20140222,
4546,CURN,,EQT,20130315,
4547,CURO,,EQT,20171207,
4548,CURR,,EQT,20170119,
4549,CUSI,,EQT,19840223,
4550,CUSPY,,ADR,20190221,
4551,CUTR,,EQT,20020118,
4552,CUUHF,,EQT,19600101,
4553,CUYRF,,EQT,20121126,
4554,CUYTF,,EQT,20140113,
4555,CUYTY,,ADR,20121218,
4556,CUZ,,EQT,19721214,
4557,CVA,,EQT,19901206,
4558,CVALF,,EQT,20140113,
4559,CVAS,,EQT,20011030,
4560,CVAT,,EQT,20120731,
4561,CVBF,,EQT,19830316,
4562,CVCO,,EQT,20030625,
4563,CVCS,,EQT,20090528,
4564,CVCY,,EQT,20001123,
4565,CVE,,EQT,20091030,
4566,CVEI,,EQT,20200203,
4567,CVEO,,EQT,20140519,
4568,CVET,,EQT,20190205,
4569,CVGI,,EQT,20040805,
4570,CVGRF,,EQT,20140113,
4571,CVGW,,EQT,20020315,
4572,CVHIF,,EQT,20150325,
4573,CVHL,,EQT,20060501,
4574,CVHSY,,GDR,20170925,
4575,CVI,,EQT,20070731,
4576,CVIA,,EQT,20180604,
4577,CVLB,,EQT,19870506,
4578,CVLGF,,EQT,20181012,
